Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Period,Room,Meeting Date,Add Consent,Drop Consent,Course Offering Dept
2026-27 Term 1,2420,STAT,STAT2006A,9329,Basic Con in Stat & Prob II 統計及概率基本概念（二）,3.00,- Dr. LIU Kin Yat,150,149,TUT,AT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3003-,8453,Survey Methods 調查方法,3.00,- Professor FAN Xiaodan,120,120,LEC,-,E,Tu 09:30AM - 12:15PM,LSK_LT3,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3003-,8453,Survey Methods 調查方法,3.00,- Professor FAN Xiaodan,120,120,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3005-,7440,Nonparametric statistics 非參數統計,3.00,- Professor CHAN Kin Wai,100,100,LEC,-,E,We 09:30AM - 12:15PM,LHC_104,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3005-,7440,Nonparametric statistics 非參數統計,3.00,- Professor CHAN Kin Wai,100,100,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3007A,5823,Intro to Stochastic Processes 隨機過程入門,3.00,- Dr. CHEUNG King Chau,150,150,LEC,A,E,Mo 09:30AM - 12:15PM,LSB_LT6,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3007A,5823,Intro to Stochastic Processes 隨機過程入門,3.00,- Dr. CHEUNG King Chau,150,150,LEC,A,E,Mo 09:30AM - 12:15PM,LSB_LT6,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3007A,5823,Intro to Stochastic Processes 隨機過程入門,3.00,- Dr. CHEUNG King Chau,150,150,TUT,AT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3008A,5196,Applied Regression Analysis 應用迴歸分析,3.00,- Staff,120,119,LEC,A,E,We 01:30PM - 04:15PM,MMW_LT2,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3008A,5196,Applied Regression Analysis 應用迴歸分析,3.00,- Staff,120,119,TUT,AT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3008B,5217,Applied Regression Analysis 應用迴歸分析,3.00,- Professor WANG Junhui,120,120,LEC,B,E,Th 09:30AM - 12:15PM,LSB_LT6,"9/10, 9/17, 9/24",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3008B,5217,Applied Regression Analysis 應用迴歸分析,3.00,- Professor WANG Junhui,120,120,LEC,B,E,Th 09:30AM - 12:15PM,LSB_LT6,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3008B,5217,Applied Regression Analysis 應用迴歸分析,3.00,- Professor WANG Junhui,120,120,TUT,BT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3009-,9532,Recommender Systems 推薦系統,3.00,- Professor DAI Ben,60,60,LEC,-,E,Th 12:30PM - 03:15PM,MMW_710,"9/10, 9/17, 9/24",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3009-,9532,Recommender Systems 推薦系統,3.00,- Professor DAI Ben,60,60,LEC,-,E,Th 12:30PM - 03:15PM,MMW_710,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3009-,9532,Recommender Systems 推薦系統,3.00,- Professor DAI Ben,60,60,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3210A,5197,Stat Tech in Life Sciences 生命科學之統計方法,3.00,- Dr. LEUNG Sze Him Isaac,110,110,LEC,A,E,Th 03:30PM - 06:15PM,SC_L4,"9/10, 9/17, 9/24",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3210A,5197,Stat Tech in Life Sciences 生命科學之統計方法,3.00,- Dr. LEUNG Sze Him Isaac,110,110,LEC,A,E,Th 03:30PM - 06:15PM,SC_L4,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT3210A,5197,Stat Tech in Life Sciences 生命科學之統計方法,3.00,- Dr. LEUNG Sze Him Isaac,110,110,TUT,AT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4001-,9088,Data Mining & Stat Learning 數據挖掘及統計學習,3.00,- Professor LIN Zhixiang,110,109,LEC,-,E,Mo 02:30PM - 05:15PM,MMW_LT2,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4001-,9088,Data Mining & Stat Learning 數據挖掘及統計學習,3.00,- Professor LIN Zhixiang,110,109,LEC,-,E,Mo 02:30PM - 05:15PM,MMW_LT2,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4001-,9088,Data Mining & Stat Learning 數據挖掘及統計學習,3.00,- Professor LIN Zhixiang,110,109,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4003-,9355,Statistical Inference 統計推論,3.00,- Professor LIN Yuanyuan,110,110,LEC,-,E,Th 03:30PM - 06:15PM,LSB_LT6,"9/10, 9/17, 9/24",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4003-,9355,Statistical Inference 統計推論,3.00,- Professor LIN Yuanyuan,110,110,LEC,-,E,Th 03:30PM - 06:15PM,LSB_LT6,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4003-,9355,Statistical Inference 統計推論,3.00,- Professor LIN Yuanyuan,110,110,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4005A,7441,Time Series 時間序列,3.00,- Dr. LEUNG Sze Him Isaac,130,130,LEC,A,E,Mo 05:30PM - 06:15PM,LSK_LT3,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4005A,7441,Time Series 時間序列,3.00,- Dr. LEUNG Sze Him Isaac,130,130,LEC,A,E,Mo 05:30PM - 06:15PM,LSK_LT3,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4005A,7441,Time Series 時間序列,3.00,- Dr. LEUNG Sze Him Isaac,130,130,LEC,A,E,Tu 12:30PM - 02:15PM,MMW_LT2,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4005A,7441,Time Series 時間序列,3.00,- Dr. LEUNG Sze Him Isaac,130,130,TUT,AT01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4006-,6019,Categorical Data Analysis 範疇性數據分析,3.00,- Dr. John Alexander WRIGHT,110,110,LEC,-,E,Tu 09:30AM - 12:15PM,SC_L4,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4006-,6019,Categorical Data Analysis 範疇性數據分析,3.00,- Dr. John Alexander WRIGHT,110,110,TUT,-T01,E,TBA,TBA,07/09/2026 - 30/11/2026,,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,130,128,PRJ,-J01,E,Tu 04:30PM - 06:15PM,MMW_LT2,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,33,33,TUT,-T01,E,Mo 05:30PM - 06:15PM,NRR,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,33,33,TUT,-T01,E,Mo 05:30PM - 06:15PM,NRR,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,33,33,TUT,-T02,E,We 05:30PM - 06:15PM,NRR,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,32,30,TUT,-T03,E,We 03:30PM - 04:15PM,NRR,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,32,32,TUT,-T04,E,Th 02:30PM - 03:15PM,NRR,"9/10, 9/17, 9/24",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4011-,8571,Statistics Projects 統計習作,3.00,- Dr. CHEUNG King Chau - Dr. HO Kwok Wah,32,32,TUT,-T04,E,Th 02:30PM - 03:15PM,NRR,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Stat and Data Sci
2026-27 Term 1,2420,STAT,STAT4013-,6372,Practicum 行業實習,3.00,- Professor WANG Junhui,20,13,PRA,-P01,E,TBA,NRR,07/09/2026 - 30/11/2026,Yes,Yes,Dept of Stat and Data Sci
2026-27 Term 1,2420,THAI,THAI1000A,7442,Thai I 泰語（一）,3.00,- Ms. Titima RUNGUPHAN,28,28,CLW,AC01,T&E,We 09:30AM - 12:15PM,ERB_405,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Linguistics & Mod Lang
2026-27 Term 1,2420,THAI,THAI1000B,5820,Thai I 泰語（一）,3.00,- Ms. Titima RUNGUPHAN,28,28,CLW,BC01,T&E,We 02:30PM - 05:15PM,LSK_301,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Linguistics & Mod Lang
2026-27 Term 1,2420,THEO,THEO1000-,10104,Approaches to Christian Stud 基督教研究導論,3.00,- Professor IP Hon Ho,50,50,LEC,-,C&E,Th 09:30AM - 12:15PM,ARC_G01,"9/10, 9/17, 9/24",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO1000-,10104,Approaches to Christian Stud 基督教研究導論,3.00,- Professor IP Hon Ho,50,50,LEC,-,C&E,Th 09:30AM - 12:15PM,ARC_G01,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO1211-,6716,Intro to the Hebrew Bible 希伯來聖經導論,3.00,- Professor WONG Sonia Kwok,20,20,LEC,-,C&E,Fr 06:30PM - 08:15PM,FYB_UG02,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO1211-,6716,Intro to the Hebrew Bible 希伯來聖經導論,3.00,- Professor WONG Sonia Kwok,10,10,TUT,-T01,C&E,Fr 05:30PM - 06:15PM,FYB_UG02,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO1211-,6716,Intro to the Hebrew Bible 希伯來聖經導論,3.00,- Professor WONG Sonia Kwok,10,10,TUT,-T02,C&E,Fr 08:30PM - 09:15PM,FYB_UG02,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO2213-,5137,Wisdom and the Psalms 智慧文學與詩篇,3.00,- Dr. LAU Yiu Sang,20,20,LEC,-,C&E,Mo 02:30PM - 05:15PM,WMY_508,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO2213-,5137,Wisdom and the Psalms 智慧文學與詩篇,3.00,- Dr. LAU Yiu Sang,20,20,LEC,-,C&E,Mo 02:30PM - 05:15PM,WMY_508,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO2221-,8587,Early & Medieval Church 早期與中世紀教會,3.00,- Professor Tobias BRANDNER,20,20,LEC,-,E,Tu 09:30AM - 12:15PM,ARC_212,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO2235-,6717,Systematic Theology I 系統神學（一）,3.00,- Professor YAM Cheuk Yin Colten,25,25,LEC,-,C&E,Tu 06:30PM - 09:15PM,YIA_502,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3215-,8402,New Testament Greek I 新約希臘文（一）,3.00,- Dr. XIE Ganlin,20,20,LEC,-,C&E,Mo 02:30PM - 04:15PM,WMY_408,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3215-,8402,New Testament Greek I 新約希臘文（一）,3.00,- Dr. XIE Ganlin,20,20,LEC,-,C&E,Mo 02:30PM - 04:15PM,WMY_408,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3215-,8402,New Testament Greek I 新約希臘文（一）,3.00,- Dr. XIE Ganlin,20,20,TUT,-T01,C&E,Mo 04:30PM - 05:15PM,WMY_408,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3215-,8402,New Testament Greek I 新約希臘文（一）,3.00,- Dr. XIE Ganlin,20,20,TUT,-T01,C&E,Mo 04:30PM - 05:15PM,WMY_408,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3217-,8626,Biblical Hebrew I 聖經希伯來文（一）,3.00,- Dr. LI Kwan Hung Leo,20,20,LEC,-,C&E,Mo 06:30PM - 08:15PM,CCT_T31,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3217-,8626,Biblical Hebrew I 聖經希伯來文（一）,3.00,- Dr. LI Kwan Hung Leo,20,20,LEC,-,C&E,Mo 06:30PM - 08:15PM,CCT_T31,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3217-,8626,Biblical Hebrew I 聖經希伯來文（一）,3.00,- Dr. LI Kwan Hung Leo,20,20,TUT,-T01,C&E,Mo 08:30PM - 09:15PM,CCT_T31,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3217-,8626,Biblical Hebrew I 聖經希伯來文（一）,3.00,- Dr. LI Kwan Hung Leo,20,20,TUT,-T01,C&E,Mo 08:30PM - 09:15PM,CCT_T31,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3236-,9884,Theol Studies: Sp Topic II 神學：專題研究（二）,3.00,- Professor Naomi Elaine THURSTON,20,20,LEC,-,E,We 06:30PM - 09:15PM,ELB_401,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3241-,9063,Homiletics 講道學,3.00,- Dr. LI Kwan Hung Leo - Professor KWAN Shui Man,20,20,LEC,-,C&E,Tu 02:30PM - 05:15PM,YCT_LG201,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO3254-,10141,Christian Ethics 基督教倫理學,3.00,- Professor CHU Ann Gillian,10,10,LEC,-,C&E,Fr 06:30PM - 09:15PM,FYB_UG01,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO4241-,8186,Field Education I 實習（一）,2.00,- Rev. YIU Chi Ho,50,50,PRA,-P01,C&E,TBA,NRR,07/09/2026 - 30/11/2026,,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,THEO,THEO4242-,6492,Field Education II 實習（二）,2.00,- Rev. YIU Chi Ho,50,50,PRA,-P01,C&E,TBA,NRR,07/09/2026 - 30/11/2026,,,Dept of Cultural & Rel Studies
2026-27 Term 1,2420,UGCP,UGCP1001-,6555,Understanding China 認識中國,1.00,- Staff,2400,2400,WBL,-X01,P&E,TBA,NRR,07/09/2026 - 30/11/2026,,,Office of University GE
2026-27 Term 1,2420,UGCP,UGCP1002-,6486,HK-Wider Constitutional Order 國家憲制秩序與香港,1.00,- Staff,2400,2400,WBL,-X01,C&E&P,TBA,NRR,07/09/2026 - 30/11/2026,,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1065-,5101,Kunqu and Chinese Culture 崑曲與中國戲曲文化,2.00,- Staff,50,50,LEC,-,P&C,We 04:30PM - 06:15PM,LSK_304,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Chin Lang & Literature
2026-27 Term 1,2420,UGEA,UGEA1212-,8236,Understand China thr Cul Land 文化景觀 探識中國,2.00,- Professor XU Jiang,90,90,LEC,-,C,Tu 10:30AM - 12:15PM,HTB_B6,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Geo & Resource Mgt
2026-27 Term 1,2420,UGEA,UGEA1333-,7398,Multiculturalism and China 多元文化與中國,2.00,- Dr. TANG Wai Man,90,90,LEC,-,C,Th 11:30AM - 01:15PM,NAH_213,"9/10, 9/17, 9/24",,,Dept of Anthropology
2026-27 Term 1,2420,UGEA,UGEA1333-,7398,Multiculturalism and China 多元文化與中國,2.00,- Dr. TANG Wai Man,90,90,LEC,-,C,Th 11:30AM - 01:15PM,NAH_213,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Anthropology
2026-27 Term 1,2420,UGEA,UGEA1555A,5120,Understanding Modern China 認識現代中國,3.00,- Dr. CHOI Sze Hang,40,40,LEC,A,C,We 02:30PM - 04:15PM,FYB_405,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555A,5120,Understanding Modern China 認識現代中國,3.00,- Dr. CHOI Sze Hang,40,40,TUT,AT01,C,We 04:30PM - 05:15PM,FYB_405,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555B,5123,Understanding Modern China 認識現代中國,3.00,- Dr. SONG Ruifeng,34,34,LEC,B,E,Mo 02:30PM - 04:15PM,FYB_405,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555B,5123,Understanding Modern China 認識現代中國,3.00,- Dr. SONG Ruifeng,34,34,LEC,B,E,Mo 02:30PM - 04:15PM,FYB_405,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555B,5123,Understanding Modern China 認識現代中國,3.00,- Dr. SONG Ruifeng,34,34,TUT,BT01,E,Mo 04:30PM - 05:15PM,FYB_405,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555B,5123,Understanding Modern China 認識現代中國,3.00,- Dr. SONG Ruifeng,34,34,TUT,BT01,E,Mo 04:30PM - 05:15PM,FYB_405,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555C,5124,Understanding Modern China 認識現代中國,3.00,- Dr. HUANG Yu,40,40,LEC,C,P,Tu 10:30AM - 12:15PM,CKB_109,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555C,5124,Understanding Modern China 認識現代中國,3.00,- Dr. HUANG Yu,40,40,TUT,CT01,P,Tu 12:30PM - 01:15PM,CKB_109,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555D,5126,Understanding Modern China 認識現代中國,3.00,- Staff,40,40,LEC,D,C,Tu 10:30AM - 12:15PM,ELB_308,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA1555D,5126,Understanding Modern China 認識現代中國,3.00,- Staff,40,40,TUT,DT01,C,Tu 12:30PM - 01:15PM,ELB_308,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Office of University GE
2026-27 Term 1,2420,UGEA,UGEA2100A,7445,Outline of Chinese Culture 中國文化要義,2.00,- Dr WANG Xiaohong,80,80,LEC,A,P,Mo 10:30AM - 12:15PM,KKB_101,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100A,7445,Outline of Chinese Culture 中國文化要義,2.00,- Dr WANG Xiaohong,80,80,LEC,A,P,Mo 10:30AM - 12:15PM,KKB_101,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100B,7446,Outline of Chinese Culture 中國文化要義,2.00,- Dr. CHONG Yun Chak,80,80,LEC,B,C,Th 09:30AM - 11:15AM,KKB_101,"9/10, 9/17, 9/24",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100B,7446,Outline of Chinese Culture 中國文化要義,2.00,- Dr. CHONG Yun Chak,80,80,LEC,B,C,Th 09:30AM - 11:15AM,KKB_101,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100C,4964,Outline of Chinese Culture 中國文化要義,2.00,- Dr. LAM Hong Ki,80,80,LEC,C,C,Mo 02:30PM - 04:15PM,NAH_115,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100C,4964,Outline of Chinese Culture 中國文化要義,2.00,- Dr. LAM Hong Ki,80,80,LEC,C,C,Mo 02:30PM - 04:15PM,NAH_115,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100D,7447,Outline of Chinese Culture 中國文化要義,2.00,- Dr. LAU Po Hei,80,80,LEC,D,C,We 10:30AM - 12:15PM,KKB_101,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100E,7448,Outline of Chinese Culture 中國文化要義,2.00,- Dr. HON Hiu Wah,80,79,LEC,E,C,Mo 12:30PM - 02:15PM,SC_L3,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100E,7448,Outline of Chinese Culture 中國文化要義,2.00,- Dr. HON Hiu Wah,80,79,LEC,E,C,Mo 12:30PM - 02:15PM,SC_L3,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100F,7449,Outline of Chinese Culture 中國文化要義,2.00,- Dr. CHAN Leong,80,80,LEC,F,C,Tu 10:30AM - 12:15PM,ARC_G03,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100G,4966,Outline of Chinese Culture 中國文化要義,2.00,- Dr. WONG Chung Kit,80,80,LEC,G,C,Th 12:30PM - 02:15PM,LSB_LT6,"9/10, 9/17, 9/24",,,Dept of Philosophy
2026-27 Term 1,2420,UGEA,UGEA2100G,4966,Outline of Chinese Culture 中國文化要義,2.00,- Dr. WONG Chung Kit,80,80,LEC,G,C,Th 12:30PM - 02:15PM,LSB_LT6,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Dept of Philosophy
