Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Add Consent,Drop Consent,Course Offering Dept,Meetings
2026-27 Term 2,2430,GENA,GENA2192-,7392,"Women, Men and Culture 女人、男人與文化",2.00,- Professor Manynooch FAMING,55,55,LEC,-,E,,,New Asia College,"Th 02:30PM - 04:15PM · UCC_C4 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 04:15PM · UCC_C4 · 2/18, 2/25, 3/4 | Th 02:30PM - 04:15PM · UCC_C4 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GENA,GENA2232B,5466,Founders' Ideals and NA Spirit 新亞精神與新亞先賢的文化教育理,2.00,- Professor CHEUNG Hok Ming Frederick,50,50,LEC,B,C,,,New Asia College,"Fr 03:30PM - 05:15PM · NAH_114 · 1/15, 1/22, 1/29 | Fr 03:30PM - 05:15PM · NAH_114 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 05:15PM · NAH_114 · 3/19 | Fr 03:30PM - 05:15PM · NAH_114 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GENA,GENA2292-,7270,U.S. Culture Today 今日美國文化,2.00,- Miss Aimee Catherine CHANG,32,32,LEC,-,E,,,New Asia College,"Th 10:30AM - 12:15PM · NAH_12 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 12:15PM · NAH_12 · 2/18, 2/25, 3/4 | Th 10:30AM - 12:15PM · NAH_12 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GENA,GENA2322A,9193,General History of China 中國通史,2.00,- Professor CHEUNG Hok Ming Frederick,32,32,LEC,A,E,,,New Asia College,"Fr 01:30PM - 03:15PM · NAH_114 · 1/15, 1/22, 1/29 | Fr 01:30PM - 03:15PM · NAH_114 · 2/12, 2/19, 2/26, 3/5 | Fr 01:30PM - 03:15PM · NAH_114 · 3/19 | Fr 01:30PM - 03:15PM · NAH_114 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GENA,GENA2332-,9503,Peoples & Cultures of SE Asia 東南亞的民族和文化,3.00,- Professor Manynooch FAMING,20,20,LEC,-,E,,,Dept of Anthropology,"Th 10:30AM - 12:15PM · UCC_111 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 12:15PM · UCC_111 · 2/18, 2/25, 3/4 | Th 10:30AM - 12:15PM · UCC_111 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GENA,GENA2332-,9503,Peoples & Cultures of SE Asia 東南亞的民族和文化,3.00,- Professor Manynooch FAMING,10,10,TUT,-T01,E,,,Dept of Anthropology,"Th 12:30PM - 01:15PM · UCC_111 · 1/14, 1/21, 1/28, 2/4 | Th 12:30PM - 01:15PM · UCC_111 · 2/18, 2/25, 3/4 | Th 12:30PM - 01:15PM · UCC_111 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GENA,GENA2332-,9503,Peoples & Cultures of SE Asia 東南亞的民族和文化,3.00,- Professor Manynooch FAMING,10,10,TUT,-T02,E,,,Dept of Anthropology,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,GENA,GENA2392-,7111,Nonviolent Communication 非暴力溝通的力量：理論與實踐,2.00,- Professor Andrew JUNKER,28,28,LEC,-,E,,,New Asia College,"Mo 10:30AM - 12:15PM · WMY_304 · 1/11, 1/18, 1/25, 2/1 | Mo 10:30AM - 12:15PM · WMY_304 · 2/15, 2/22, 3/1 | Mo 10:30AM - 12:15PM · WMY_304 · 3/15, 3/22 | Mo 10:30AM - 12:15PM · WMY_304 · 4/12, 4/19"
2026-27 Term 2,2430,GENA,GENA3070C,7508,Media and Everyday Life 媒體．生活,3.00,- Professor LEE LAI Annisa,20,20,LEC,C,C&E,,,Sch of Journalism and Comm,"Tu 02:30PM - 05:15PM · YIA_LT4 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · YIA_LT4 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · YIA_LT4 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GERM,GERM1000G,5983,German I 德語（一）,3.00,- Mr. Bernd ESCH,28,28,CLW,GC01,G&E,,,Dept of Linguistics & Mod Lang,"Tu 10:30AM - 01:15PM · WMY_404 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · WMY_404 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · WMY_404 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GERM,GERM1000H,6065,German I 德語（一）,3.00,- Mr. Bernd ESCH,28,28,CLW,HC01,G&E,,,Dept of Linguistics & Mod Lang,"Tu 02:30PM - 05:15PM · YIA_201 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · YIA_201 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · YIA_201 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GERM,GERM1000I,7075,German I 德語（一）,3.00,- Mr. Alexander Markus KLING,28,28,CLW,IC01,G&E,,,Dept of Linguistics & Mod Lang,"We 10:30AM - 01:15PM · CYT_201 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · CYT_201 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · CYT_201 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,GERM,GERM1000J,5766,German I 德語（一）,3.00,- Mr. Alexander Markus KLING,28,28,CLW,JC01,G&E,,,Dept of Linguistics & Mod Lang,"Th 10:30AM - 01:15PM · LHC_106 · 1/14, 1/21, 1/28, 2/4 | Th 10:30AM - 01:15PM · LHC_106 · 2/18, 2/25, 3/4 | Th 10:30AM - 01:15PM · LHC_106 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GERM,GERM1000K,7049,German I 德語（一）,3.00,- Mr. Alexander Markus KLING,28,28,CLW,KC01,G&E,,,Dept of Linguistics & Mod Lang,"Th 02:30PM - 05:15PM · WMY_506 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · WMY_506 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · WMY_506 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GERM,GERM1000L,8447,German I 德語（一）,3.00,- Mr. Bernd ESCH,28,28,CLW,LC01,G&E,,,Dept of Linguistics & Mod Lang,"Fr 08:30AM - 11:15AM · LHC_G01 · 1/15, 1/22, 1/29 | Fr 08:30AM - 11:15AM · LHC_G01 · 2/12, 2/19, 2/26, 3/5 | Fr 08:30AM - 11:15AM · LHC_G01 · 3/19 | Fr 08:30AM - 11:15AM · LHC_G01 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GERM,GERM1001-,6318,First Step in German 德語入門,1.00,- Staff,150,150,LEC,-,G&E,Yes,,Dept of Linguistics & Mod Lang,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,GERM,GERM2000B,5923,German II 德語（二）,3.00,- Ms. Annette Josefa Maria FROMEL,28,28,CLW,BC01,G&E,,,Dept of Linguistics & Mod Lang,"Tu 02:30PM - 05:15PM · WMY_404 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · WMY_404 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · WMY_404 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GERM,GERM2000C,7084,German II 德語（二）,3.00,- Ms. Annette Josefa Maria FROMEL,28,28,CLW,CC01,G&E,,,Dept of Linguistics & Mod Lang,"We 10:30AM - 01:15PM · ERB_404 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · ERB_404 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · ERB_404 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,GERM,GERM2000D,7048,German II 德語（二）,3.00,- Mr. Bernd ESCH,28,28,CLW,DC01,G&E,,,Dept of Linguistics & Mod Lang,"Th 02:30PM - 05:15PM · BMS_1 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · BMS_1 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · BMS_1 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GERM,GERM2100-,5363,Exploring German Literature 德文文學探索,3.00,- Ms. Annette Josefa Maria FROMEL,28,28,CLW,-C01,G&E,,,Dept of Linguistics & Mod Lang,"We 02:30PM - 05:15PM · HYS_G03 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · HYS_G03 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · HYS_G03 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,GERM,GERM3000A,4963,German IV 德語（四）,3.00,- Ms. Annette Josefa Maria FROMEL,28,28,CLW,AC01,G&E,,,Dept of Linguistics & Mod Lang,"Fr 08:30AM - 11:15AM · WMY_404 · 1/15, 1/22, 1/29 | Fr 08:30AM - 11:15AM · WMY_404 · 2/12, 2/19, 2/26, 3/5 | Fr 08:30AM - 11:15AM · WMY_404 · 3/19 | Fr 08:30AM - 11:15AM · WMY_404 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GERM,GERM3002A,5642,German VI 德語（六）,3.00,- Mr. Alexander Markus KLING,28,28,CLW,AC01,G&E,,,Dept of Linguistics & Mod Lang,"Fr 08:30AM - 11:15AM · WMY_504 · 1/15, 1/22, 1/29 | Fr 08:30AM - 11:15AM · WMY_504 · 2/12, 2/19, 2/26, 3/5 | Fr 08:30AM - 11:15AM · WMY_504 · 3/19 | Fr 08:30AM - 11:15AM · WMY_504 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1000-,8549,College Assembly 書院聚會,0.00,- Staff,1400,1400,ASB,-A01,C&E,,,Shaw College,"Fr 11:30AM - 01:15PM · TBA · 1/15, 1/22, 1/29 | Fr 11:30AM - 01:15PM · TBA · 2/12, 2/19, 2/26, 3/5 | Fr 11:30AM - 01:15PM · TBA · 3/19 | Fr 11:30AM - 01:15PM · TBA · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1000A,8623,College Assembly 書院聚會,0.00,- Staff,2000,2000,ASB,AA01,C&E,,,Shaw College,"Fr 11:30AM - 01:15PM · TBA · 1/15, 1/22, 1/29 | Fr 11:30AM - 01:15PM · TBA · 2/12, 2/19, 2/26, 3/5 | Fr 11:30AM - 01:15PM · TBA · 3/19 | Fr 11:30AM - 01:15PM · TBA · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1210-,7509,Science and Our Lives 科學與人生,3.00,- Miss YAM Kwan Mei,50,50,LEC,-,C&E,,,Shaw College,"Fr 03:30PM - 06:15PM · MMW_707 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · MMW_707 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 06:15PM · MMW_707 · 3/19 | Fr 03:30PM - 06:15PM · MMW_707 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230AB,8560,Caring Heart Service Learning 懷仁服務學習,3.00,- Dr. AU Yi Man - Mr. CHAN Ying Kwok Kelvin - Ms. TAM Man Ching,30,30,PRJ,ABJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · NRR · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · NRR · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · NRR · 3/19 | Fr 02:30PM - 05:15PM · NRR · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230BB,7009,Caring Heart Service Learning 懷仁服務學習,3.00,- Professor WONG Hung,25,25,PRJ,BBJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · WMY_404 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · WMY_404 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · WMY_404 · 3/19 | Fr 02:30PM - 05:15PM · WMY_404 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230CC,6970,Caring Heart Service Learning 懷仁服務學習,3.00,- Mr. LAM Ting Hin,30,30,PRJ,CCJ1,C,,,Shaw College,"Th 02:30PM - 05:15PM · LSK_514 · 1/14, 1/21, 1/28, 2/4 | Th 02:30PM - 05:15PM · LSK_514 · 2/18, 2/25, 3/4 | Th 02:30PM - 05:15PM · LSK_514 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GESC,GESC1230DB,8626,Caring Heart Service Learning 懷仁服務學習,3.00,- Dr. HO Sai Hau - Miss CHOI Yat Sum Anna - Ms. LI Ching Man,30,30,PRJ,DBJ1,C&E,,,Shaw College,"Tu 06:30PM - 09:15PM · ARC_G02 · 1/12, 1/19, 1/26, 2/2 | Tu 06:30PM - 09:15PM · ARC_G02 · 2/16, 2/23, 3/2 | Tu 06:30PM - 09:15PM · ARC_G02 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GESC,GESC1230EB,8544,Caring Heart Service Learning 懷仁服務學習,3.00,- Miss TANG Chi Shan,30,30,PRJ,EBJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · NRR · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · NRR · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · NRR · 3/19 | Fr 02:30PM - 05:15PM · NRR · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230FB,7025,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. MA Wai Man Anita,30,30,PRJ,FBJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · ARC_211 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · ARC_211 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · ARC_211 · 3/19 | Fr 02:30PM - 05:15PM · ARC_211 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230JA,6066,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHUI Man Chi - Professor CHENG Sea Ling,20,20,PRJ,JAJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · WMY_401 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · WMY_401 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · WMY_401 · 3/19 | Fr 02:30PM - 05:15PM · WMY_401 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230KB,7478,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHAU Wing Sze,30,30,PRJ,KBJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · YIA_402 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · YIA_402 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · YIA_402 · 3/19 | Fr 02:30PM - 05:15PM · YIA_402 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC1230PB,6754,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHAN Man Hei,30,30,PRJ,PBJ1,C&E,,,Shaw College,"Tu 02:30PM - 05:15PM · NRR · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · NRR · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GESC,GESC1230UA,7010,Caring Heart Service Learning 懷仁服務學習,3.00,- Dr. NG Kit Ying,30,30,PRJ,UAJ1,C&E,,,Shaw College,"Fr 02:30PM - 05:15PM · WMY_405 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · WMY_405 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · WMY_405 · 3/19 | Fr 02:30PM - 05:15PM · WMY_405 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2060-,8984,Debating Globalization 全球化正、反、合,3.00,- Dr. LEE King Wa,70,70,LEC,-,C,,,Shaw College,"Fr 03:30PM - 05:15PM · YIA_405 · 1/15, 1/22, 1/29 | Fr 03:30PM - 05:15PM · YIA_405 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 05:15PM · YIA_405 · 3/19 | Fr 03:30PM - 05:15PM · YIA_405 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2060-,8984,Debating Globalization 全球化正、反、合,3.00,- Dr. LEE King Wa,70,70,WBL,-X01,C,,,Shaw College,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,GESC,GESC2111-,7415,Questions of a Modern Person 現代人的問題,3.00,- Dr. LAU Siu Lun,70,70,LEC,-,C,,,Shaw College,"Fr 02:30PM - 05:15PM · YIA_LT9 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · YIA_LT9 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · YIA_LT9 · 3/19 | Fr 02:30PM - 05:15PM · YIA_LT9 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2117-,8579,Challenges of University Life 大學生活的挑戰,3.00,- Professor LEUNG Yiu Kin Freedom,50,50,LEC,-,E,,,Shaw College,"Th 06:30PM - 09:15PM · LSK_304 · 1/14, 1/21, 1/28, 2/4 | Th 06:30PM - 09:15PM · LSK_304 · 2/18, 2/25, 3/4 | Th 06:30PM - 09:15PM · LSK_304 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,GESC,GESC2240-,9422,Fm Pag to Sta:Exp'g Art of DT 由文本到舞台- 戲劇與劇場的探索,3.00,- Mr TSOI Hardy Sik Cheong,25,25,LEC,-,C,,,Shaw College,"Fr 02:30PM - 05:15PM · SWC_LT · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · SWC_LT · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · SWC_LT · 3/19 | Fr 02:30PM - 05:15PM · SWC_LT · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2330-,9628,Service Learn: Human Concern 服務學習：人文關懷,3.00,- Mr WONG Kon Chi,30,30,FLD,-F01,C,,,Shaw College,"Fr 02:30PM - 05:15PM · LSK_514 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · LSK_514 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · LSK_514 · 3/19 | Fr 02:30PM - 05:15PM · LSK_514 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2400-,7011,Appreciating Cantonese Opera 粵劇導賞,3.00,- Dr. LEE Siu Yan,60,60,LEC,-,C,,,Shaw College,"Fr 02:30PM - 05:15PM · YIA_505 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · YIA_505 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · YIA_505 · 3/19 | Fr 02:30PM - 05:15PM · YIA_505 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2420-,7477,Emotion Reg & Mental Health 情緒調適與精神健康,3.00,- Ms. CHAN Yawen,50,50,LEC,-,E,,,Shaw College,"Tu 10:30AM - 01:15PM · ELB_403 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ELB_403 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ELB_403 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GESC,GESC2440-,9726,Exploring Night Sky 探索夜空,3.00,- Dr. PANG Kam Moon - Dr. WONG Wing Hung,25,25,LEC,-,C&E,,,Shaw College,"Fr 03:30PM - 06:15PM · YIA_501 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · YIA_501 · 2/12, 2/19, 2/26 | Fr 03:30PM - 06:15PM · YIA_501 · 3/19 | Fr 03:30PM - 06:15PM · YIA_501 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESC,GESC2440-,9726,Exploring Night Sky 探索夜空,3.00,- Dr. PANG Kam Moon - Dr. WONG Wing Hung,25,25,FLD,-F01,C&E,,,Shaw College,Sa - · NRR · 3/6
2026-27 Term 2,2430,GESH,GESH1000-,6742,College Symposium 書院聚會,0.00,- Staff,700,700,ASB,-A01,C&E&P,,,S.H. Ho College,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,GESH,GESH2011-,7713,S-L:Bringing Knowledge to Life 服務學習課程—明理致用,1.00,- Dr SHIK Wai Yan Angela,20,20,LEC,-,C&E&P,,,S.H. Ho College,"Fr 05:30PM - 07:15PM · WMY_401 · 1/15, 1/22, 1/29 | Fr 05:30PM - 07:15PM · WMY_401 · 2/12, 2/19, 2/26, 3/5 | Fr 05:30PM - 07:15PM · WMY_401 · 3/19 | Fr 05:30PM - 07:15PM · WMY_401 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GESH,GESH2012-,5929,S-L:Action towards Personhood 服務學習課程—踐行立人,2.00,- Dr SHIK Wai Yan Angela,150,150,PRJ,-J01,C&E&P,,,S.H. Ho College,"Fr 02:30PM - 05:15PM · HTB_B6 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · HTB_B6 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · HTB_B6 · 3/19 | Fr 02:30PM - 05:15PM · HTB_B6 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEWS,GEWS1000-,7463,College Assembly/High Table 書院週會／高桌晚宴,0.00,- Professor LIU Yan,400,400,ASB,-A01,C#E,,,Lee Woo Sing College,"Fr 11:30AM - 01:15PM · LSK_LT6 · 1/15, 1/22, 1/29 | Fr 11:30AM - 01:15PM · LSK_LT6 · 2/12, 2/19, 2/26, 3/5 | Fr 11:30AM - 01:15PM · LSK_LT6 · 3/19 | Fr 11:30AM - 01:15PM · LSK_LT6 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEWS,GEWS2041-,8914,Future of Food 糧食的未來,3.00,- Staff,20,20,LEC,-,C,,,Lee Woo Sing College,"We 02:30PM - 05:15PM · WS1_205 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · WS1_205 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · WS1_205 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,GEWS,GEWS2061-,5023,Nature's Classroom 自然教室,3.00,- Staff,30,30,LEC,-,E,,,Lee Woo Sing College,"Tu 02:30PM - 05:15PM · MMW_715 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · MMW_715 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · MMW_715 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,GEWS,GEWS2131-,9448,Hong Kong Myths 香港神話,3.00,- Dr. FOK Yeung Yeung,30,30,LEC,-,C,,,Lee Woo Sing College,"Fr 02:30PM - 05:15PM · LSK_210 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · LSK_210 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · LSK_210 · 3/19 | Fr 02:30PM - 05:15PM · LSK_210 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEWS,GEWS2141-,8773,The Beauty of Chinese Painting 從中國筆墨感東方意韻,3.00,- Staff,30,30,LEC,-,P,,,Lee Woo Sing College,"Fr 02:30PM - 05:15PM · WS1_LG301 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · WS1_LG301 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · WS1_LG301 · 3/19 | Fr 02:30PM - 05:15PM · WS1_LG301 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEWS,GEWS2161-,9127,Compassionate Communication 善意溝通：理論與實踐,3.00,- Staff,25,25,LEC,-,C,,,Lee Woo Sing College,"Fr 02:30PM - 05:15PM · YIA_605 · 1/15, 1/22, 1/29 | Fr 02:30PM - 05:15PM · YIA_605 · 2/12, 2/19, 2/26, 3/5 | Fr 02:30PM - 05:15PM · YIA_605 · 3/19 | Fr 02:30PM - 05:15PM · YIA_605 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEYS,GEYS1000-,5958,College Assembly/ Forum 書院聚會／書院論壇,0.00,- Staff,1300,1300,ASB,-A01,C&E,Yes,Yes,Wu Yee Sun College,"Fr 11:30AM - 01:15PM · LSK_LT5 · 1/15, 1/22, 1/29 | Fr 11:30AM - 01:15PM · LSK_LT5 · 2/12, 2/19, 2/26, 3/5 | Fr 11:30AM - 01:15PM · LSK_LT5 · 3/19 | Fr 11:30AM - 01:15PM · LSK_LT5 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEYS,GEYS1010-,5861,Creative Social Responsibility 創新社會責任及持續發展,3.00,- Dr. LEUNG Po Kin - Dr. WONG Wing Yu Esther - Professor LEE Albert - Professor WONG Ka Fai,150,150,LEC,-,C&E,Yes,Yes,Wu Yee Sun College,"Fr 03:30PM - 06:15PM · MMW_LT1 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · MMW_LT1 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 06:15PM · MMW_LT1 · 3/19 | Fr 03:30PM - 06:15PM · MMW_LT1 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEYS,GEYS4010A,6022,College Senior Seminar 專題討論,3.00,- Mr. LEUNG Kwong Hon Philip,65,65,SEM,AS01,C&E,,,Wu Yee Sun College,"Fr 03:30PM - 06:15PM · ERB_803 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · ERB_803 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 06:15PM · ERB_803 · 3/19 | Fr 03:30PM - 06:15PM · ERB_803 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEYS,GEYS4010B,5887,College Senior Seminar 專題討論,3.00,- Professor LEE Albert,65,65,SEM,BS01,C&E,,,Wu Yee Sun College,"Fr 03:30PM - 06:15PM · MMW_710 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · MMW_710 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 06:15PM · MMW_710 · 3/19 | Fr 03:30PM - 06:15PM · MMW_710 · 4/2, 4/9, 4/16, 4/23"
2026-27 Term 2,2430,GEYS,GEYS4010C,5968,College Senior Seminar 專題討論,3.00,- Dr. HO Sin Cheung,45,45,SEM,CS01,C&E,,,Wu Yee Sun College,"Fr 03:30PM - 06:15PM · MMW_705 · 1/15, 1/22, 1/29 | Fr 03:30PM - 06:15PM · MMW_705 · 2/12, 2/19, 2/26, 3/5 | Fr 03:30PM - 06:15PM · MMW_705 · 3/19 | Fr 03:30PM - 06:15PM · MMW_705 · 4/2, 4/9, 4/16, 4/23"
